source_layer,year,month,lon,lat,offshore_km,zone,水质类别,pH值,溶解氧_mg_L,化学需氧量_mg_L,无机氮_mg_L,活性磷酸盐_mg_L,石油类_mg_L,Site,City_CN,Province_CN,Sea_CN
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.35000000000002,39.00000000000006,38.850000000002524,过渡,二类,8.05,7.9,1.13,0.28,0.021,0.003,HBB02016,唐山,河北,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.16000000100007,39.01000000000005,17.794653802280415,近岸,二类,8.0,6.66,1.14,0.296,0.018,0.003,HBB02017,唐山,河北,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.10000000000002,38.33000000000004,38.27488602203823,过渡,劣四类,8.22,8.64,1.45,0.596,0.003,0.0,SDB13001,滨州,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,117.97000000000003,38.29000000000008,29.990548511151413,过渡,劣四类,8.34,9.54,1.57,1.112,0.003,0.0,SDB13003,滨州,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.17000000100006,38.230000000000075,31.74677628027491,过渡,劣四类,8.25,9.63,1.73,1.287,0.004,0.0,SDB13004,滨州,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,117.94000000000005,38.33000000000004,24.44521425555576,过渡,劣四类,8.07,9.06,1.79,1.643,0.006,0.0,SDB13005,滨州,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.63999999900011,38.230000000000075,29.887664621895883,过渡,一类,8.22,9.52,0.71,0.194,0.002,0.0,SDB05001,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.28000000100008,38.180000000000064,36.9481637825287,过渡,一类,8.15,7.48,0.68,0.119,0.003,0.0,SDB05002,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.20000000000005,37.85000000000008,27.749999999998735,过渡,劣四类,7.96,7.8,1.16,1.201,0.003,0.0,SDB05003,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.03999999900009,37.470000001000074,51.16847184150617,远海,劣四类,8.13,8.29,1.14,0.988,0.003,0.0,SDB05004,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.85000000000002,38.22000000000003,29.556029841642534,过渡,一类,8.11,8.17,0.84,0.165,0.002,0.0,SDB05005,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.94000000000005,38.180000000000064,21.060769216726193,过渡,一类,8.11,7.91,0.83,0.164,0.003,0.0,SDB05006,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.11000000000001,38.10000000100007,16.501336384196495,近岸,二类,8.25,9.38,0.92,0.284,0.001,0.0,SDB05007,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.13000000000011,37.37000000000006,43.53125084348954,过渡,劣四类,8.1,8.08,2.03,0.69,0.004,0.0,SDB05008,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.38000000000011,37.62000000000006,18.83732465080588,近岸,四类,8.0,7.72,1.14,0.489,0.001,0.0,SDB05009,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.31000000000006,38.36000000000007,45.18395401024958,过渡,四类,8.18,9.11,1.42,0.419,0.005,0.0,SDB05010,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.3900000000001,37.81999999900006,37.5600118758603,过渡,四类,8.25,9.7,1.23,0.464,0.002,0.0,SDB05011,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.42000000000007,38.190000001000044,22.883236324480908,过渡,一类,8.17,9.66,1.35,0.146,0.003,0.0,SDB05012,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.09000000000003,37.55000000000007,45.847165670298125,过渡,劣四类,8.15,8.21,1.26,0.873,0.002,0.0,SDB05013,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.90000000000009,38.150000000000034,20.01080957882269,过渡,二类,8.07,7.8,0.99,0.225,0.004,0.0,SDB05014,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.04999999900008,37.950000000000045,7.848885192684439,近岸,劣四类,7.95,8.0,1.14,0.527,0.004,0.0,SDB05015,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.35000000000002,37.440000000000055,17.932598807753305,近岸,劣四类,8.1,7.9,1.33,0.621,0.003,0.0,SDB05016,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.5100000000001,37.72000000000003,24.44521425555877,过渡,二类,8.1,7.66,1.04,0.289,0.002,0.0,SDB05017,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.46000000000004,38.35000000000008,39.10289119746327,过渡,二类,8.09,7.07,1.17,0.275,0.001,0.0,SDB05018,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.20000000000005,37.53999999900003,33.594695995261134,过渡,劣四类,8.1,7.61,0.92,0.575,0.003,0.0,SDB05019,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.25000000000011,37.58000000000004,29.13617854145221,过渡,四类,8.0,7.5,1.37,0.463,0.003,0.0,SDB05020,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.29000000000008,38.210000000000036,32.96531813891364,过渡,劣四类,8.13,9.68,1.75,0.7,0.006,0.0,SDB05021,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.32000000000005,37.730000000000075,32.418841743655854,过渡,劣四类,8.2,7.55,1.09,0.529,0.003,0.0,SDB05022,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.53000000000009,38.210000000000036,23.546655813517386,过渡,一类,8.17,8.86,1.1,0.18,0.003,0.0,SDB05023,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.25000000000011,37.409999999000036,29.49343320498651,过渡,劣四类,8.0,7.99,1.26,0.649,0.001,0.0,SDB05024,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.24000000000001,37.990000000000066,26.66311497181148,过渡,劣四类,8.25,7.85,1.38,0.564,0.001,0.0,SDB05025,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.42000000000007,37.970000001000074,46.73877725466766,过渡,二类,8.2,8.39,1.58,0.289,0.003,0.0,SDB05026,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.99999999900001,38.03000000000003,3.330000000003283,近岸,二类,8.2,9.73,1.52,0.221,0.001,0.0,SDB05027,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.10000000000002,38.22000000000003,26.824362061383752,过渡,一类,8.15,8.2,1.01,0.085,0.002,0.0,SDB05028,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.57000000100004,38.33000000000004,37.44502372445958,过渡,二类,8.18,8.04,1.15,0.238,0.003,0.0,SDB05029,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.72000000000003,38.30000000000007,41.29438702778687,过渡,二类,8.14,7.71,1.14,0.204,0.004,0.0,SDB05030,东营,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.17000000000007,37.28000000000003,44.02378107340677,过渡,劣四类,8.46,11.25,3.31,1.911,0.0,0.015,SDB07001,潍坊,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.40999999900009,37.240000000000066,30.540132648977682,过渡,劣四类,8.24,8.01,2.06,0.515,0.0,0.012,SDB07002,潍坊,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.48000000000002,37.38000000000005,13.50373281725599,近岸,劣四类,8.14,6.48,1.45,0.592,0.0,0.017,SDB07003,潍坊,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.29000000000008,37.26000000000005,35.39838555639674,过渡,劣四类,8.19,8.52,2.44,0.7,0.0,0.008,SDB07004,潍坊,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.5200000000001,37.230000000000075,30.05210974290404,过渡,二类,8.31,8.46,2.02,0.293,0.0,0.005,SDB07005,潍坊,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.7700000000001,38.13000000000005,74.44451490875785,远海,一类,8.06,11.08,1.24,0.05,0.0,0.0,SDB06003,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.72000000000003,37.92000000100006,56.03026691307203,远海,一类,8.05,8.58,1.12,0.098,0.0,0.005,SDB06004,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.04000000000008,37.59000000000003,60.76679767768826,远海,一类,8.1,9.68,1.56,0.041,0.003,0.005,SDB06009,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.5100000000001,37.52000000100003,2.4820355543141646,近岸,三类,8.22,7.55,1.1,0.334,0.009,0.006,SDB06012,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.82000000000005,37.32999999900005,40.221229521103886,过渡,一类,8.37,8.21,1.84,0.187,0.002,0.008,SDB06013,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.7699999990001,37.22000000000003,35.32870370771062,过渡,一类,8.41,7.98,1.92,0.1,0.006,0.008,SDB06015,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.84000000000003,37.58000000000004,38.7706332163965,过渡,一类,7.85,9.11,1.72,0.116,0.001,0.0,SDB06019,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.74000000100011,37.450000000000045,27.211984600809394,过渡,二类,8.05,8.73,1.16,0.254,0.003,0.006,SDB06020,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.64000000100009,37.210000000000036,35.74475770585008,过渡,一类,8.48,8.87,1.92,0.181,0.009,0.0,SDB06021,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.61999999900002,37.80000000000007,53.740509947006665,远海,一类,8.14,8.9,1.36,0.135,0.001,0.03,SDB06022,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.67000000000007,37.32999999900005,26.686210000470826,过渡,二类,8.46,8.08,1.92,0.218,0.003,0.0,SDB06023,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.5000000010001,37.900000000000034,71.0746789488216,远海,一类,8.13,9.15,1.44,0.107,0.004,0.008,SDB06025,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,121.0299999990001,38.25000000000006,59.091212642667664,远海,一类,8.14,8.85,1.23,0.088,0.002,0.011,SDB06026,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.7700000000001,37.859999999000024,47.41922069296957,过渡,一类,8.12,9.66,1.78,0.118,0.004,0.005,SDB06027,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.60000000000002,37.42000000000007,14.214935807097849,近岸,二类,8.25,7.54,0.88,0.26,0.001,0.0,SDB06028,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.0200000000001,37.490000000000066,54.43528726846992,远海,一类,7.8,9.67,1.52,0.115,0.005,0.0,SDB06029,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.85999999900002,37.470000001000074,40.09850982754572,过渡,一类,8.15,8.83,1.48,0.124,0.006,0.005,SDB06030,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,119.74000000100011,37.55000000000007,27.21198460081197,过渡,一类,8.05,8.63,1.0,0.175,0.007,0.0,SDB06031,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,120.55000000100006,38.07000000000005,80.61076472104183,远海,一类,7.99,10.07,1.24,0.087,0.0,0.011,SDB06034,烟台,山东,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.44000000000005,38.450000000000045,50.39204401490798,远海,二类,8.21,0.0,1.03,0.224,0.002,0.0,JHB00026,-,近海,渤海
T2022_Bohai_Sea_Water_Quality_Data_August,2022,8,118.72000000000003,38.450000000000045,55.59981025148064,远海,一类,8.31,0.0,1.04,0.15,0.002,0.0,JHB00027,-,近海,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.25000000000011,39.79000000000008,42.50010117636489,过渡,一类,8.19,7.11,0.99,0.197,0.013,0.002,LNB02002,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.47000000000003,39.68000000100005,55.865099162501366,远海,劣四类,8.1,8.34,2.04,1.308,0.035,0.002,LNB02003,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.71000000100003,39.35000000000008,45.306496280066064,过渡,二类,8.43,8.72,1.51,0.257,0.0,0.036,LNB02005,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.09000000000003,39.210000000000036,33.70454272052672,过渡,一类,8.12,8.05,0.91,0.133,0.012,0.002,LNB02008,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,120.85000000000002,38.680000000000064,80.41948084885362,远海,一类,8.08,7.28,0.64,0.081,0.008,0.0,LNB02013,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.61000000000001,40.000000001000046,87.54938099336725,远海,二类,8.2,7.9,1.28,0.276,0.016,0.002,LNB02015,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.21000000000004,39.59000000100008,25.360524486258985,过渡,二类,8.16,7.36,1.33,0.217,0.014,0.001,LNB02016,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.19000000000005,39.450000001000035,21.80803977362735,过渡,一类,8.18,7.36,1.04,0.188,0.013,0.0,LNB02017,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.40000000000009,39.30999999900007,36.156024288647785,过渡,一类,8.17,7.98,1.37,0.163,0.01,0.0,LNB02018,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.5200000000001,39.12000000000006,13.503732817270512,近岸,一类,8.24,8.91,1.53,0.094,0.002,0.0,LNB02019,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.21000000000004,39.00000000000006,32.18999999999596,过渡,一类,8.14,8.84,1.37,0.187,0.012,0.0,LNB02020,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,120.99000000000001,38.940000000000055,57.00041841951517,远海,一类,8.09,7.26,0.92,0.144,0.011,0.001,LNB02021,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.06000000000006,38.80000000000007,53.64872412275079,远海,一类,8.05,7.45,0.95,0.107,0.011,0.002,LNB02022,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.42000000000007,39.939999999000065,67.51866400602859,远海,二类,8.18,7.7,1.1,0.24,0.015,0.0,LNB02035,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.11000000000001,38.75000000000006,51.4206826092334,远海,一类,8.03,6.62,0.98,0.095,0.011,0.001,LNB02036,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.40000000000009,39.13000000000005,18.20535360820941,近岸,一类,8.17,7.8,1.16,0.2,0.014,0.0,LNB02037,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.25000000000011,39.47999999900003,27.83865838170953,过渡,四类,8.07,7.36,1.13,0.228,0.042,0.001,LNB02038,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.81000000000006,40.04000000000008,108.05837172566598,远海,三类,8.08,8.55,1.66,0.339,0.023,0.003,LNB02039,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.09000000000003,38.88000000000005,47.419220786507275,过渡,一类,8.08,7.04,1.0,0.118,0.011,0.002,LNB02040,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.30000000000007,38.97999999900003,22.310723889925438,过渡,二类,8.07,8.08,1.34,0.223,0.017,0.0,LNB02041,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.5100000000001,39.25999999900006,28.881338154480993,过渡,二类,8.16,8.1,1.2,0.213,0.013,0.0,LNB02042,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.31000000100005,39.38000000000005,36.89810981119814,过渡,二类,8.16,7.78,1.03,0.242,0.012,0.0,LNB02043,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.34000000000003,39.61999999900007,40.02161912071324,过渡,三类,8.16,7.61,2.09,0.315,0.021,0.003,LNB02044,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.42999999900007,39.78000000000003,56.957170658354606,远海,三类,8.14,7.99,2.33,0.368,0.023,0.002,LNB02045,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.17000000000007,39.33000000000004,26.686209921982805,过渡,一类,8.1,8.0,1.03,0.162,0.012,0.0,LNB02046,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.67000000100006,40.09000000100008,99.09509085242863,远海,二类,8.17,8.29,1.18,0.251,0.015,0.001,LNB02047,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,120.8900000000001,38.990000000000066,57.911796725700896,远海,一类,8.11,7.44,0.71,0.099,0.01,0.001,LNB02048,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.11000000000001,38.55000000000007,66.09861269345305,远海,一类,8.12,7.38,0.65,0.073,0.007,0.006,LNB02049,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.66000000000008,39.33000000000004,40.70840822238884,过渡,二类,8.14,8.08,1.28,0.227,0.0,0.0,LNB02050,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.10000000000002,39.01000000000005,44.41387283270609,过渡,一类,8.14,7.86,1.42,0.192,0.013,0.004,LNB02051,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.58000000000004,39.240000000000066,28.081025622303592,过渡,一类,8.31,8.56,1.41,0.131,0.002,0.0,LNB02052,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.21000000000004,39.17000000000007,37.31317461701758,过渡,一类,8.11,8.07,1.05,0.174,0.012,0.002,LNB02053,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.25000000000011,39.460000000000036,28.102955360614022,过渡,劣四类,8.08,7.21,0.95,0.198,0.047,0.0,LNB02054,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.47000000000003,39.07000000000005,8.453508147512848,近岸,一类,8.21,10.6,1.29,0.11,0.002,0.001,LNB02055,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.58000000000004,39.160000000000025,19.856283640202648,近岸,一类,8.26,8.62,1.6,0.125,0.003,0.004,LNB02056,大连,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.1300000010001,40.650000000000034,178.96146911513992,远海,劣四类,7.99,8.48,2.99,2.028,0.057,0.007,LNB08001,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.82999999900005,40.240000000000066,123.42980385445567,远海,二类,8.21,7.92,1.44,0.287,0.014,0.001,LNB08002,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.15000000000009,40.37000000000006,160.06338556960458,远海,劣四类,7.86,8.54,1.44,0.737,0.022,0.002,LNB08003,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.07000000100004,40.27000000000004,146.32646317863598,远海,二类,7.93,7.75,1.34,0.286,0.029,0.003,LNB08004,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.98000000000002,40.14000000000004,129.92216900899214,远海,二类,8.09,8.24,1.22,0.275,0.022,0.001,LNB08005,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.91000000000008,40.460000000000036,146.8266110076872,远海,二类,8.26,7.63,1.55,0.295,0.014,0.003,LNB08006,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.93000000000006,40.160000000000025,126.58380820627046,远海,二类,7.92,8.08,1.17,0.279,0.023,0.001,LNB08007,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.16000000100007,40.440000001000044,165.72861325598322,远海,劣四类,8.06,8.98,1.92,1.097,0.038,0.002,LNB08008,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.22000000000003,40.52000000000004,176.51443227113694,远海,劣四类,7.96,9.5,2.66,1.409,0.033,0.004,LNB08009,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.06000000000006,40.480000000000075,160.24033200166352,远海,劣四类,8.25,8.34,1.76,0.475,0.052,0.002,LNB08010,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.97000000000003,40.36000000100006,143.89385157536802,远海,二类,8.22,7.77,1.66,0.23,0.02,0.0,LNB08011,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.70000000000005,40.220000001000074,111.46522515001855,远海,二类,8.21,7.81,1.35,0.252,0.013,0.001,LNB08012,营口,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.82000000000005,40.83000000000004,173.43372595894476,远海,劣四类,7.95,8.32,2.13,1.567,0.039,0.005,LNB12001,盘锦,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.77000000100008,40.650000000000034,153.6217543806115,远海,劣四类,8.04,9.15,2.72,1.563,0.034,0.002,LNB12002,盘锦,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,122.00000000000011,40.64000000000004,168.32519597494613,远海,劣四类,7.98,9.06,2.89,1.984,0.053,0.005,LNB12003,盘锦,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.73000000000002,40.77000000000004,162.59889852025916,远海,劣四类,7.83,8.02,3.15,0.963,0.022,0.002,LNB12004,盘锦,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.63000000000011,40.690000000000055,149.45893415919736,远海,劣四类,8.01,8.84,1.69,1.096,0.027,0.001,LNB12005,盘锦,辽宁,渤海
T2022_Bohai_Sea_Water_Quality_Data_October,2022,10,121.70000000000005,40.59000000000003,143.79106404781083,远海,劣四类,8.18,8.18,1.76,0.584,0.049,0.002,LNB12006,盘锦,辽宁,渤海
